Date,Mitsubishi_UFJ_Financial_Group.Price.Change
2024-07-02 00:00:00+09:00,40.30813229590876
2024-07-03 00:00:00+09:00,-3.9325008784182955
2024-07-04 00:00:00+09:00,20.645630049803458
2024-07-05 00:00:00+09:00,-21.137191776660984
2024-07-08 00:00:00+09:00,-29.98531865155337
2024-07-09 00:00:00+09:00,-24.0865675113439
2024-07-10 00:00:00+09:00,-1.9662504520620132
2024-07-11 00:00:00+09:00,-23.103442430496216
2024-07-12 00:00:00+09:00,-11.30593990652892
2024-07-16 00:00:00+09:00,16.7131290639727
2024-07-17 00:00:00+09:00,-28.51063060006186
2024-07-18 00:00:00+09:00,18.67937892000441
2024-07-19 00:00:00+09:00,-13.272190174609023
2024-07-22 00:00:00+09:00,-32.443132563188556
2024-07-23 00:00:00+09:00,5.898751059920869
2024-07-24 00:00:00+09:00,-16.22156633649547
2024-07-25 00:00:00+09:00,-32.44313221490211
2024-07-26 00:00:00+09:00,0.0
2024-07-29 00:00:00+09:00,2.4578129364765573
2024-07-30 00:00:00+09:00,4.42406358523067
2024-07-31 00:00:00+09:00,49.1562604631697
2024-08-01 00:00:00+09:00,-16.22156614194705
2024-08-02 00:00:00+09:00,-48.664698819686464
2024-08-05 00:00:00+09:00,9.339689287685587
2024-08-06 00:00:00+09:00,-129.77252836328717
2024-08-07 00:00:00+09:00,120.92440559509669
2024-08-08 00:00:00+09:00,13.272190385537215
2024-08-09 00:00:00+09:00,-13.272190444226908
2024-08-13 00:00:00+09:00,25.561254942213964
2024-08-14 00:00:00+09:00,-22.120317776452566
2024-08-15 00:00:00+09:00,25.56125574372095
2024-08-16 00:00:00+09:00,-21.628754703597906
2024-08-19 00:00:00+09:00,-11.305939719172784
2024-08-20 00:00:00+09:00,-15.730003238341851
2024-08-21 00:00:00+09:00,17.696254457391888
2024-08-22 00:00:00+09:00,-22.61187915531059
2024-08-23 00:00:00+09:00,1.9662504802765852
2024-08-26 00:00:00+09:00,-14.255315618352597
2024-08-27 00:00:00+09:00,9.339689874062742
2024-08-28 00:00:00+09:00,17.204690726634908
2024-08-29 00:00:00+09:00,-4.915626210614619
2024-08-30 00:00:00+09:00,7.865001738383626
2024-09-02 00:00:00+09:00,-3.440938228401592
2024-09-03 00:00:00+09:00,39.32500842811919
2024-09-04 00:00:00+09:00,-39.32500698931403
2024-09-05 00:00:00+09:00,6.390313846019353
2024-09-06 00:00:00+09:00,-12.780627664554459
2024-09-09 00:00:00+09:00,32.443131476578856
2024-09-10 00:00:00+09:00,2.9493757397688114
2024-09-11 00:00:00+09:00,-0.9831252223345928
