Date,Nikkei_225.Percent.Change,Nikkei_225.High.Low.Diff
2024-08-19 00:00:00+09:00,-1.2548690447856692,807.23046875
2024-08-20 00:00:00+09:00,0.5682497252052575,498.08984375
2024-08-21 00:00:00+09:00,0.7926546190551033,420.19140625
2024-08-22 00:00:00+09:00,0.4659817218410279,524.33203125
2024-08-23 00:00:00+09:00,0.2249057934646595,370.80078125
2024-08-26 00:00:00+09:00,-0.121058050432016,379.5
2024-08-27 00:00:00+09:00,0.5840138122468247,454.3203125
2024-08-28 00:00:00+09:00,0.3934520857263191,258.421875
2024-08-29 00:00:00+09:00,0.6363650430328527,430.94921875
2024-08-30 00:00:00+09:00,0.6765412973482747,352.91796875
2024-09-02 00:00:00+09:00,-0.8313515297915144,604.12890625
2024-09-03 00:00:00+09:00,-0.15344420231446684,386.0078125
2024-09-04 00:00:00+09:00,-2.6085781411525333,1200.69140625
2024-09-05 00:00:00+09:00,0.33073959081733895,740.73046875
2024-09-06 00:00:00+09:00,-1.150431210104577,662.671875
2024-09-09 00:00:00+09:00,1.1448688618841427,1000.25
2024-09-10 00:00:00+09:00,-0.6237568904781796,535.453125
2024-09-11 00:00:00+09:00,-1.1383015885027779,803.44140625
2024-09-12 00:00:00+09:00,1.789795001230094,729.94921875
2024-09-13 00:00:00+09:00,-0.8151539886529159,446.05859375
2024-09-17 00:00:00+09:00,-1.089316713364882,834.640625
2024-09-18 00:00:00+09:00,-0.4538581793127804,547.62109375
2024-09-19 00:00:00+09:00,0.531396442377022,435.58984375
2024-09-20 00:00:00+09:00,0.0260906438060563,320.609375
2024-09-24 00:00:00+09:00,-0.6045619936740856,524.16015625
2024-09-25 00:00:00+09:00,-0.20314947045258636,240.3984375
2024-09-26 00:00:00+09:00,1.7217014018969208,684.98046875
2024-09-27 00:00:00+09:00,1.8443389880077512,911.578125
2024-09-30 00:00:00+09:00,-3.063251210984761,1328.44921875
2024-10-01 00:00:00+09:00,1.0972349254846379,485.66015625
2024-10-02 00:00:00+09:00,-0.8586002451943676,562.46875
2024-10-03 00:00:00+09:00,0.24163232538763502,399.12890625
2024-10-04 00:00:00+09:00,0.10594872539169298,233.46875
2024-10-07 00:00:00+09:00,0.23653565505474136,364.8515625
2024-10-08 00:00:00+09:00,-0.21421687709453083,299.55078125
2024-10-09 00:00:00+09:00,-0.2730125953553047,340.65234375
2024-10-10 00:00:00+09:00,-0.49249832575047586,334.3984375
2024-10-11 00:00:00+09:00,-0.07838739951625297,253.66796875
2024-10-15 00:00:00+09:00,-0.3410920916458822,346.7890625
2024-10-16 00:00:00+09:00,-0.46320108708758,299.77734375
2024-10-17 00:00:00+09:00,-0.8981013651841141,388.546875
2024-10-18 00:00:00+09:00,-0.2832227115357098,293.12109375
2024-10-21 00:00:00+09:00,-0.014367627379343762,344.08203125
2024-10-22 00:00:00+09:00,-1.3398211418037238,794.2109375
2024-10-23 00:00:00+09:00,-0.7615692191748602,526.70703125
2024-10-24 00:00:00+09:00,0.8961085485294056,608.19921875
2024-10-25 00:00:00+09:00,-0.10765277431285418,315.140625
2024-10-28 00:00:00+09:00,2.2447777190957825,982.22265625
2024-10-29 00:00:00+09:00,0.9847781752203686,486.828125
2024-10-30 00:00:00+09:00,0.4462585686400262,323.578125
2024-10-31 00:00:00+09:00,-0.25132582147491805,417.0
2024-11-01 00:00:00+09:00,-1.1704642961418523,566.16796875
2024-11-05 00:00:00+09:00,0.5243207936151538,460.4609375
2024-11-06 00:00:00+09:00,2.0754012879795143,1002.359375
2024-11-07 00:00:00+09:00,-0.9153810613478681,863.79296875
2024-11-08 00:00:00+09:00,-0.7115474664941441,440.5390625
2024-11-11 00:00:00+09:00,0.29456517150364403,283.12890625
2024-11-12 00:00:00+09:00,-0.6727363667250263,728.828125
2024-11-13 00:00:00+09:00,-1.5145764759532607,776.9765625
2024-11-14 00:00:00+09:00,-0.9646101795100321,548.7421875
2024-11-15 00:00:00+09:00,-0.2752249093160033,458.73046875
2024-11-18 00:00:00+09:00,-0.10125116711445406,397.91015625
2024-11-19 00:00:00+09:00,0.0461261745184932,313.7421875
2024-11-20 00:00:00+09:00,-0.3206163305795998,340.30078125
