Date,Sony.Price.Change
2024-09-24 00:00:00+09:00,20.92626394024319
2024-09-25 00:00:00+09:00,24.9122179311762
2024-09-26 00:00:00+09:00,67.76123595505624
2024-09-27 00:00:00+09:00,-27.0
2024-09-30 00:00:00+09:00,47.5
2024-10-01 00:00:00+09:00,56.5
2024-10-02 00:00:00+09:00,16.5
2024-10-03 00:00:00+09:00,0.0
2024-10-04 00:00:00+09:00,-27.0
2024-10-07 00:00:00+09:00,30.5
2024-10-08 00:00:00+09:00,-22.0
2024-10-09 00:00:00+09:00,-20.0
2024-10-10 00:00:00+09:00,-9.5
2024-10-11 00:00:00+09:00,-35.0
2024-10-15 00:00:00+09:00,-16.0
2024-10-16 00:00:00+09:00,2.5
2024-10-17 00:00:00+09:00,-12.5
2024-10-18 00:00:00+09:00,-38.5
2024-10-21 00:00:00+09:00,-18.0
2024-10-22 00:00:00+09:00,-29.0
2024-10-23 00:00:00+09:00,2.5
2024-10-24 00:00:00+09:00,29.5
2024-10-25 00:00:00+09:00,-30.0
2024-10-28 00:00:00+09:00,57.0
2024-10-29 00:00:00+09:00,16.5
2024-10-30 00:00:00+09:00,32.5
2024-10-31 00:00:00+09:00,2.5
2024-11-01 00:00:00+09:00,-0.5
2024-11-05 00:00:00+09:00,8.5
2024-11-06 00:00:00+09:00,46.0
2024-11-07 00:00:00+09:00,-17.0
2024-11-08 00:00:00+09:00,-12.5
2024-11-11 00:00:00+09:00,-25.0
2024-11-12 00:00:00+09:00,-54.0
2024-11-13 00:00:00+09:00,15.5
2024-11-14 00:00:00+09:00,-10.5
2024-11-15 00:00:00+09:00,-16.5
2024-11-18 00:00:00+09:00,60.0
2024-11-19 00:00:00+09:00,-7.0
2024-11-20 00:00:00+09:00,18.0
2024-11-21 00:00:00+09:00,-48.5
